name,update_time,cars,motorcycles,ev_cars,ev_motorcycles,disabled,lt_8m,gt_8m,scrape_time,hour,english_name,category
宋玉生廣場,2025-10-21 02:42:41,498,0,28,0,7,,,2025-10-21 02:43:05,2.0,Song Yu Sheng Square (Sòng Yù Shēng Guǎngchǎng),Residential
長者公寓,2025-10-21 02:42:43,215,100,16,8,4,,,2025-10-21 02:43:05,2.0,Elderly Apartment (Zhǎngzhě Gōngyù),Work
居雅大廈,2025-10-21 02:42:44,0,87,0,9,3,,,2025-10-21 02:43:05,2.0,Ju Ya Building (Jūyǎ Dàshà),Work
快富樓A入口,2025-10-21 02:42:42,6,0,19,0,2,,,2025-10-21 02:43:05,2.0,Kuai Fu Building A Entrance (Kuàifù Lóu A Rùkǒu),Work
快富樓B入口,2025-10-21 02:42:44,3,82,0,8,0,,,2025-10-21 02:43:05,2.0,Kuai Fu Building B Entrance (Kuàifù Lóu B Rùkǒu),Work
李加祿街,2025-10-21 02:42:43,1,0,0,10,1,,,2025-10-21 02:43:05,2.0,Li Jia Lu Street (Lǐ Jiālù Jiē),Work
和諧廣場,2025-10-21 02:42:43,135,111,21,14,7,,,2025-10-21 02:43:05,2.0,Harmony Plaza (Héxié Guǎngchǎng),Residential
沙梨頭街市市政綜合大樓,2025-10-21 02:42:36,49,194,7,7,1,,,2025-10-21 02:43:05,2.0,Sha Li Tou Market Municipal Comprehensive Building (Shālítou Jiēshì Shìzhèng Zōnghé Dàlóu),Work
快盈大廈,2025-10-21 02:42:29,0,19,2,10,2,,,2025-10-21 02:43:05,2.0,Kuai Ying Building (Kuàiyíng Dàshà),Work
快達樓,2025-10-21 02:42:45,75,76,0,2,0,,,2025-10-21 02:43:05,2.0,Kuai Da Building (Kuàidá Lóu),Work
亞馬喇前地,2025-10-21 02:42:43,211,523,15,0,0,,,2025-10-21 02:43:05,2.0,Ya Ma La Front (Yàmǎlā Qiándì),Residential
河邊新街,2025-10-21 02:42:27,1,70,0,15,2,,,2025-10-21 02:43:05,2.0,He Bian Xin Street (Hébiān Xīn Jiē),Work
馬六甲街,2025-10-21 02:42:43,153,551,13,6,4,,,2025-10-21 02:43:05,2.0,Ma Liu Jia Street (Mǎliùjiǎ Jiē),Residential
污水處理站,2025-10-21 02:42:31,4,0,7,0,0,136.0,111.0,2025-10-21 02:43:05,2.0,Sewage Treatment Plant (Wūshuǐ Chǔlǐ Zhàn),Work
氹仔柯維納馬路停車場,2025-10-21 02:42:44,33,0,0,0,0,,,2025-10-21 02:43:05,2.0,Taipa Covina Road Car Park (Dàngzǎi Kēwéinà Mǎlù Tíngchēchǎng),Work
柯維納馬路戶外,2025-10-21 02:42:39,21,27,0,0,2,5.0,,2025-10-21 02:43:05,2.0,Covina Road Outdoor (Kēwéinà Mǎlù Hùwài),Work
青翠樓,2025-10-21 02:42:38,212,311,24,5,4,,,2025-10-21 02:43:05,2.0,Qing Cui Building (Qīngcuì Lóu),Residential
專科大樓,2025-10-21 02:42:18,45,68,4,5,2,,,2025-10-21 02:43:05,2.0,Specialized Building (Zhuānkē Dàlóu),Residential
南灣(栢湖),2025-10-21 02:42:42,317,108,0,7,2,,,2025-10-21 02:43:05,2.0,Nam Van (Pak Lok) (Nán Wān (Bǎi Hú)),Residential
青葱大廈,2025-10-21 02:42:42,0,37,3,8,3,,,2025-10-21 02:43:05,2.0,Qing Cong Building (Qīngcōng Dàshà),Other
青泉樓,2025-10-21 02:42:42,3,4,5,0,1,,,2025-10-21 02:43:05,2.0,Qing Quan Building (Qīngquán Lóu),Other
青怡大廈,2025-10-21 02:42:44,55,114,5,5,3,,,2025-10-21 02:43:05,2.0,Qing Yi Building (Qīngyí Dàshà),Residential
青茂口岸,2025-10-21 02:42:44,123,168,9,14,5,,,2025-10-21 02:43:05,2.0,Qing Mao Border (Qīngmào Kǒu'àn),Residential
青濤大廈,2025-10-21 02:42:39,18,16,7,7,1,,,2025-10-21 02:43:05,2.0,Qing Tao Building (Qīngtāo Dàshà),Residential
青洲坊大廈,2025-10-21 02:42:43,554,813,95,3,14,,,2025-10-21 02:43:05,2.0,Qing Zhou Fang Building (Qīngzhōufāng Dàshà),Work
東城大廈,2025-10-21 02:42:43,443,497,3,0,6,,,2025-10-21 02:43:05,2.0,Dong Cheng Building (Dōngchéng Dàshà),Residential
東創大廈,2025-10-21 02:42:16,280,303,2,0,5,,,2025-10-21 02:43:05,2.0,Dong Chuang Building (Dōngchuàng Dàshà),Residential
東啟大廈,2025-10-21 02:42:33,313,296,3,0,4,,,2025-10-21 02:43:05,2.0,Dong Qi Building (Dōngqǐ Dàshà),Residential
松樹尾,2025-10-21 02:42:41,130,163,10,13,3,,,2025-10-21 02:43:05,2.0,Song Shu Wei (Sōngshù Wěi),Residential
栢力,2025-10-21 02:42:41,224,0,31,0,2,,,2025-10-21 02:43:05,2.0,Bai Li (Bǎi Lì),Work
科學館,2025-10-21 02:42:20,385,399,45,11,20,,,2025-10-21 02:43:05,2.0,Science Museum (Kēxuéguǎn),Residential
栢佳,2025-10-21 02:42:26,138,0,9,0,2,,,2025-10-21 02:43:05,2.0,Bai Jia (Bǎi Jiā),Residential
協和醫院 - 東入口,2025-10-21 02:42:42,179,0,0,0,3,,,2025-10-21 02:43:05,2.0,Kiang Wu Hospital - East Entrance (Xiéhé Yīyuàn - Dōng Rùkǒu),Residential
協和醫院 - 北入口,2025-10-21 02:42:44,402,479,0,0,5,,,2025-10-21 02:43:05,2.0,Kiang Wu Hospital - North Entrance (Xiéhé Yīyuàn - Běi Rùkǒu),Residential
旅遊塔,2025-10-21 02:42:15,80,118,0,0,0,,,2025-10-21 02:43:05,2.0,Tourism Tower (Lǚyóu Tǎ),Work
栢景,2025-10-21 02:42:34,8,0,3,0,2,,,2025-10-21 02:43:05,2.0,Bai Jing (Bǎi Jǐng),Residential
栢樂停車場,2025-10-21 02:42:37,329,287,0,0,0,,,2025-10-21 02:43:05,2.0,Bai Le Car Park (Bǎi Lè Tíngchēchǎng),Residential
栢蕙,2025-10-21 02:42:36,14,0,4,0,3,,,2025-10-21 02:43:05,2.0,Bai Hui (Bǎi Huì),Work
栢寧,2025-10-21 02:42:26,98,0,2,0,2,,,2025-10-21 02:43:05,2.0,Bai Ning (Bǎi Níng),Residential
栢濤,2025-10-21 02:42:21,126,0,11,0,2,,,2025-10-21 02:43:05,2.0,Bai Tao (Bǎi Tāo),Residential
栢港,2025-10-21 02:42:37,32,0,4,0,2,,,2025-10-21 02:43:05,2.0,Bai Gang (Bǎi Gǎng),Residential
栢麗,2025-10-21 02:42:15,0,0,4,0,2,,,2025-10-21 02:43:05,2.0,Bai Li (Bǎi Lì),Work
栢威,2025-10-21 02:42:35,2,7,0,0,3,,,2025-10-21 02:43:05,2.0,Bai Wei (Bǎi Wēi),Residential
黑橋街,2025-10-21 02:42:44,1,44,10,13,0,,,2025-10-21 02:43:05,2.0,Hei Qiao Street (Hēiqiáo Jiē),Work
華士古達嘉馬花園,2025-10-21 02:42:41,1,97,4,12,3,,,2025-10-21 02:43:05,2.0,Jardim de Vasco da Gama (Huáshìgǔ Dá Jiāmǎ Huāyuán),Residential
祐漢公園,2025-10-21 02:42:43,0,296,5,5,6,,,2025-10-21 02:43:05,2.0,Jardim do Pou Hon (Yòuhàn Gōngyuán),Work
港珠澳大橋邊檢大樓東公共停車場,2025-10-21 02:42:35,2877,0,48,0,31,,,2025-10-21 02:43:05,2.0,HZMB Border Inspection Building East Public Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Dōng Gōnggòng Tíngchēchǎng),Residential
港珠澳大橋邊檢大樓西停車場,2025-10-21 02:42:14,2827,2001,10,0,32,,,2025-10-21 02:43:05,2.0,HZMB Border Inspection Building West Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Xī Tíngchēchǎng),Residential
媽閣交通樞紐停車場,2025-10-21 02:42:41,165,401,0,0,3,,,2025-10-21 02:43:05,2.0,Barra Transport Hub Car Park (Māgé Jiāotōng Shūniǔ Tíngchēchǎng),Work
海灣南街,2025-10-21 02:42:44,2,92,3,10,4,,,2025-10-21 02:43:05,2.0,Baia Sul Street (Hǎiwān Nán Jiē),Work
華士古達嘉馬花園- 東區,2025-10-21 02:42:44,0,0,0,0,0,,,2025-10-21 02:43:05,2.0,Jardim de Vasco da Gama - East Zone (Huáshìgǔ Dá Jiāmǎ Huāyuán - Dōng Qū),Residential
望信,2025-10-21 02:42:44,418,289,0,0,7,,,2025-10-21 02:43:05,2.0,Mong Sin (Wàng Xìn),Residential
望德樓,2025-10-21 02:42:44,231,195,22,0,6,,,2025-10-21 02:43:05,2.0,Mong Tak Building (Wàngdé Lóu),Residential
望廈體育中心,2025-10-21 02:42:29,153,176,11,4,4,,,2025-10-21 02:43:05,2.0,Mong Ha Sports Center (Wàngxià Tǐyù Zhōngxīn),Work
望善樓,2025-10-21 02:42:44,9,144,3,15,4,,,2025-10-21 02:43:05,2.0,Mong Son Building (Wàngshàn Lóu),Work
望賢樓,2025-10-21 02:42:44,5,153,4,10,2,,,2025-10-21 02:43:05,2.0,Mong In Building (Wàngxián Lóu),Residential
湖畔大廈,2025-10-21 02:42:44,6,175,2,13,8,,,2025-10-21 02:43:05,2.0,Lakeview Building (Húpàn Dàshà),Work
業興大廈,2025-10-21 02:42:43,174,566,35,13,4,,,2025-10-21 02:43:05,2.0,Ip Heng Building (Yèxīng Dàshà),Work
蝴蝶谷,2025-10-21 02:42:40,299,158,38,10,5,,,2025-10-21 02:43:05,2.0,Butterfly Valley (Húdié Gǔ),Residential
澳門新批發市場,2025-10-21 02:42:44,104,74,10,9,1,,,2025-10-21 02:43:05,2.0,Macau New Wholesale Market (Àomén Xīn Pīfā Shìchǎng),Residential
蓮花路,2025-10-21 02:42:42,291,474,40,10,7,,,2025-10-21 02:43:05,2.0,Lotus Road (Liánhuā Lù),Residential
"澳門文化中心 停車場現時關閉, 將於2025-10-21 18:00:00陸續重開",,128,34,0,0,2,,,2025-10-21 02:43:05,,"Macau Cultural Center Car Park Currently Closed, Will Reopen Gradually from 2025-10-21 18:00:00 (Àomén Wénhuà Zhōngxīn Tíngchēchǎng Xiànzài Guānbì, Jiāngyú 2025-10-21 18:00:00 Lùxù Zhòng Kāi)",
藝園,2025-10-21 02:42:39,220,338,23,13,4,,,2025-10-21 02:43:05,2.0,Arts Garden (Yì Yuán),Residential
樂群樓,2025-10-21 02:42:42,0,509,32,4,5,,,2025-10-21 02:43:05,2.0,Lok Kuan Building (Lèqún Lóu),Work
麗都,2025-10-21 02:42:44,17,9,0,5,1,,,2025-10-21 02:43:05,2.0,Lei Tu (Lì Dū),Residential
關閘綜合體育場館,2025-10-21 02:42:41,410,536,13,6,9,,,2025-10-21 02:43:05,2.0,Portas do Cerco Sports Complex (Guānzhá Zhōnghé Tǐyù Chǎngguǎn),Other
聯生圓形地,2025-10-21 02:42:15,0,68,0,10,4,,,2025-10-21 02:43:05,2.0,Lin Seng Roundabout (Liánshēng Yuánxíng Dì),Residential
蓮花路 (重型),2025-10-21 03:42:34,0,0,0,0,0,154.0,43.0,2025-10-21 03:43:06,3.0,Lotus Road (Heavy) (Liánhuā Lù (Zhòng Xíng)),Residential
塔石廣場地下上落客區(重型客車),2025-10-21 03:42:41,7,0,0,0,0,,,2025-10-21 03:43:06,3.0,Ta Shi Plaza Underground Drop-off Area (Heavy Vehicle) (Tǎshí Guǎngchǎng Dìxià Shàngluò Kè Qū (Zhòng Xíng Kè Chē)),Work
下環街市,2025-10-21 03:42:31,2,50,2,8,2,,,2025-10-21 03:43:06,3.0,Xia Huan Market (Xià Huán Jiē Shì),Residential
永寧街,2025-10-21 03:42:44,0,2,0,14,1,,,2025-10-21 03:43:06,3.0,Yong Ning Street (Yǒngníng Jiē),Work
交通事務局大樓,2025-10-21 03:42:44,47,144,5,2,2,,,2025-10-21 03:43:06,3.0,Transport Bureau Building (Jiāotōng Shìwùjú Dàlóu),Residential
氹仔中央公園,2025-10-21 03:42:44,319,1181,91,26,14,,,2025-10-21 03:43:06,3.0,Taipa Central Park (Dàngzǎi Zhōngyāng Gōngyuán),Work
日昇樓,2025-10-21 03:42:42,184,252,26,15,4,,,2025-10-21 03:43:06,3.0,Ri Sheng Building (Rìshēng Lóu),Residential
日暉大廈,2025-10-21 03:42:42,1,111,3,12,1,,,2025-10-21 03:43:06,3.0,Ri Hui Building (Rìhuī Dàshà),Residential
台暉樓,2025-10-21 03:42:43,0,29,2,9,2,,,2025-10-21 03:43:06,3.0,Tai Hui Building (Táihuī Lóu),Work
氹仔客運碼頭,2025-10-21 03:42:41,463,152,74,15,16,,,2025-10-21 03:43:06,3.0,Taipa Passenger Terminal (Dàngzǎi Kèyùn Mǎtóu),Residential
何賢公園,2025-10-21 03:42:40,293,450,20,9,4,,,2025-10-21 03:43:06,3.0,He Xian Park (Héxián Gōngyuán),Residential
宋玉生廣場,2025-10-21 03:42:41,498,0,28,0,7,,,2025-10-21 03:43:06,3.0,Song Yu Sheng Square (Sòng Yù Shēng Guǎngchǎng),Residential
長者公寓,2025-10-21 03:42:44,203,100,11,8,4,,,2025-10-21 03:43:06,3.0,Elderly Apartment (Zhǎngzhě Gōngyù),Work
居雅大廈,2025-10-21 03:42:41,0,87,0,9,3,,,2025-10-21 03:43:06,3.0,Ju Ya Building (Jūyǎ Dàshà),Work
快富樓A入口,2025-10-21 03:42:43,6,0,19,0,2,,,2025-10-21 03:43:06,3.0,Kuai Fu Building A Entrance (Kuàifù Lóu A Rùkǒu),Work
快富樓B入口,2025-10-21 03:42:43,0,83,0,8,0,,,2025-10-21 03:43:06,3.0,Kuai Fu Building B Entrance (Kuàifù Lóu B Rùkǒu),Work
李加祿街,2025-10-21 03:42:40,1,0,0,10,1,,,2025-10-21 03:43:06,3.0,Li Jia Lu Street (Lǐ Jiālù Jiē),Work
和諧廣場,2025-10-21 03:42:43,135,111,21,14,7,,,2025-10-21 03:43:06,3.0,Harmony Plaza (Héxié Guǎngchǎng),Residential
沙梨頭街市市政綜合大樓,2025-10-21 03:42:21,47,194,7,6,1,,,2025-10-21 03:43:06,3.0,Sha Li Tou Market Municipal Comprehensive Building (Shālítou Jiēshì Shìzhèng Zōnghé Dàlóu),Work
快盈大廈,2025-10-21 03:42:44,0,20,2,10,2,,,2025-10-21 03:43:06,3.0,Kuai Ying Building (Kuàiyíng Dàshà),Work
快達樓,2025-10-21 03:42:43,65,76,0,2,0,,,2025-10-21 03:43:06,3.0,Kuai Da Building (Kuàidá Lóu),Work
亞馬喇前地,2025-10-21 03:42:43,212,525,15,0,0,,,2025-10-21 03:43:06,3.0,Ya Ma La Front (Yàmǎlā Qiándì),Residential
河邊新街,2025-10-21 03:42:42,1,70,0,15,2,,,2025-10-21 03:43:06,3.0,He Bian Xin Street (Hébiān Xīn Jiē),Work
馬六甲街,2025-10-21 03:42:42,157,551,13,6,4,,,2025-10-21 03:43:06,3.0,Ma Liu Jia Street (Mǎliùjiǎ Jiē),Residential
污水處理站,2025-10-21 03:42:15,1,0,7,0,0,137.0,111.0,2025-10-21 03:43:06,3.0,Sewage Treatment Plant (Wūshuǐ Chǔlǐ Zhàn),Work
氹仔柯維納馬路停車場,2025-10-21 03:42:13,33,0,0,0,0,,,2025-10-21 03:43:06,3.0,Taipa Covina Road Car Park (Dàngzǎi Kēwéinà Mǎlù Tíngchēchǎng),Work
柯維納馬路戶外,2025-10-21 03:42:35,22,26,0,0,2,5.0,,2025-10-21 03:43:06,3.0,Covina Road Outdoor (Kēwéinà Mǎlù Hùwài),Work
青翠樓,2025-10-21 03:42:40,210,311,24,5,4,,,2025-10-21 03:43:06,3.0,Qing Cui Building (Qīngcuì Lóu),Residential
專科大樓,2025-10-21 03:42:15,45,68,4,5,2,,,2025-10-21 03:43:06,3.0,Specialized Building (Zhuānkē Dàlóu),Residential
南灣(栢湖),2025-10-21 03:42:44,316,108,0,7,2,,,2025-10-21 03:43:06,3.0,Nam Van (Pak Lok) (Nán Wān (Bǎi Hú)),Residential
青葱大廈,2025-10-21 03:42:44,1,31,3,8,3,,,2025-10-21 03:43:06,3.0,Qing Cong Building (Qīngcōng Dàshà),Other
青泉樓,2025-10-21 03:42:41,2,4,5,0,1,,,2025-10-21 03:43:06,3.0,Qing Quan Building (Qīngquán Lóu),Other
青怡大廈,2025-10-21 03:42:22,49,113,5,5,3,,,2025-10-21 03:43:06,3.0,Qing Yi Building (Qīngyí Dàshà),Residential
青茂口岸,2025-10-21 03:42:44,128,169,9,14,5,,,2025-10-21 03:43:06,3.0,Qing Mao Border (Qīngmào Kǒu'àn),Residential
青濤大廈,2025-10-21 03:42:44,16,15,7,7,1,,,2025-10-21 03:43:06,3.0,Qing Tao Building (Qīngtāo Dàshà),Residential
青洲坊大廈,2025-10-21 03:42:43,513,815,89,3,14,,,2025-10-21 03:43:06,3.0,Qing Zhou Fang Building (Qīngzhōufāng Dàshà),Work
東城大廈,2025-10-21 03:42:41,443,497,3,0,6,,,2025-10-21 03:43:06,3.0,Dong Cheng Building (Dōngchéng Dàshà),Residential
東創大廈,2025-10-21 03:42:14,280,303,2,0,5,,,2025-10-21 03:43:06,3.0,Dong Chuang Building (Dōngchuàng Dàshà),Residential
東啟大廈,2025-10-21 03:42:27,313,296,3,0,4,,,2025-10-21 03:43:06,3.0,Dong Qi Building (Dōngqǐ Dàshà),Residential
松樹尾,2025-10-21 03:42:44,130,163,10,13,3,,,2025-10-21 03:43:06,3.0,Song Shu Wei (Sōngshù Wěi),Residential
栢力,2025-10-21 03:42:44,230,0,31,0,2,,,2025-10-21 03:43:06,3.0,Bai Li (Bǎi Lì),Work
科學館,2025-10-21 03:42:14,385,399,45,11,20,,,2025-10-21 03:43:06,3.0,Science Museum (Kēxuéguǎn),Residential
栢佳,2025-10-21 03:42:29,139,0,9,0,2,,,2025-10-21 03:43:06,3.0,Bai Jia (Bǎi Jiā),Residential
協和醫院 - 東入口,2025-10-21 03:42:43,179,0,0,0,3,,,2025-10-21 03:43:06,3.0,Kiang Wu Hospital - East Entrance (Xiéhé Yīyuàn - Dōng Rùkǒu),Residential
協和醫院 - 北入口,2025-10-21 03:42:44,401,479,0,0,5,,,2025-10-21 03:43:06,3.0,Kiang Wu Hospital - North Entrance (Xiéhé Yīyuàn - Běi Rùkǒu),Residential
旅遊塔,2025-10-21 03:42:30,80,118,0,0,0,,,2025-10-21 03:43:06,3.0,Tourism Tower (Lǚyóu Tǎ),Work
栢景,2025-10-21 03:42:32,6,0,3,0,2,,,2025-10-21 03:43:06,3.0,Bai Jing (Bǎi Jǐng),Residential
栢樂停車場,2025-10-21 03:42:41,330,287,0,0,0,,,2025-10-21 03:43:06,3.0,Bai Le Car Park (Bǎi Lè Tíngchēchǎng),Residential
栢蕙,2025-10-21 03:42:38,5,0,3,0,3,,,2025-10-21 03:43:06,3.0,Bai Hui (Bǎi Huì),Work
栢寧,2025-10-21 03:42:16,93,0,2,0,2,,,2025-10-21 03:43:06,3.0,Bai Ning (Bǎi Níng),Residential
栢濤,2025-10-21 03:42:43,127,0,11,0,2,,,2025-10-21 03:43:06,3.0,Bai Tao (Bǎi Tāo),Residential
栢港,2025-10-21 03:42:26,26,0,4,0,2,,,2025-10-21 03:43:06,3.0,Bai Gang (Bǎi Gǎng),Residential
栢麗,2025-10-21 03:42:35,0,0,4,0,2,,,2025-10-21 03:43:06,3.0,Bai Li (Bǎi Lì),Work
栢威,2025-10-21 03:42:36,0,7,0,0,3,,,2025-10-21 03:43:06,3.0,Bai Wei (Bǎi Wēi),Residential
黑橋街,2025-10-21 03:42:41,1,43,10,13,0,,,2025-10-21 03:43:06,3.0,Hei Qiao Street (Hēiqiáo Jiē),Work
華士古達嘉馬花園,2025-10-21 03:42:43,0,96,4,12,3,,,2025-10-21 03:43:06,3.0,Jardim de Vasco da Gama (Huáshìgǔ Dá Jiāmǎ Huāyuán),Residential
祐漢公園,2025-10-21 03:42:44,0,296,5,5,6,,,2025-10-21 03:43:06,3.0,Jardim do Pou Hon (Yòuhàn Gōngyuán),Work
港珠澳大橋邊檢大樓東公共停車場,2025-10-21 03:42:35,2878,0,48,0,31,,,2025-10-21 03:43:06,3.0,HZMB Border Inspection Building East Public Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Dōng Gōnggòng Tíngchēchǎng),Residential
港珠澳大橋邊檢大樓西停車場,2025-10-21 03:42:34,2826,2001,10,0,32,,,2025-10-21 03:43:06,3.0,HZMB Border Inspection Building West Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Xī Tíngchēchǎng),Residential
媽閣交通樞紐停車場,2025-10-21 03:42:41,164,401,0,0,3,,,2025-10-21 03:43:06,3.0,Barra Transport Hub Car Park (Māgé Jiāotōng Shūniǔ Tíngchēchǎng),Work
海灣南街,2025-10-21 03:42:43,0,91,3,11,4,,,2025-10-21 03:43:06,3.0,Baia Sul Street (Hǎiwān Nán Jiē),Work
華士古達嘉馬花園- 東區,2025-10-21 03:42:44,0,0,0,0,0,,,2025-10-21 03:43:06,3.0,Jardim de Vasco da Gama - East Zone (Huáshìgǔ Dá Jiāmǎ Huāyuán - Dōng Qū),Residential
望信,2025-10-21 03:42:43,415,289,0,0,7,,,2025-10-21 03:43:06,3.0,Mong Sin (Wàng Xìn),Residential
望德樓,2025-10-21 03:42:42,217,194,22,0,6,,,2025-10-21 03:43:06,3.0,Mong Tak Building (Wàngdé Lóu),Residential
望廈體育中心,2025-10-21 03:42:20,150,176,11,4,4,,,2025-10-21 03:43:06,3.0,Mong Ha Sports Center (Wàngxià Tǐyù Zhōngxīn),Work
望善樓,2025-10-21 03:42:42,6,143,3,15,4,,,2025-10-21 03:43:06,3.0,Mong Son Building (Wàngshàn Lóu),Work
望賢樓,2025-10-21 03:42:44,2,150,4,10,2,,,2025-10-21 03:43:06,3.0,Mong In Building (Wàngxián Lóu),Residential
湖畔大廈,2025-10-21 03:42:41,5,174,2,13,8,,,2025-10-21 03:43:06,3.0,Lakeview Building (Húpàn Dàshà),Work
業興大廈,2025-10-21 03:42:43,168,566,35,13,4,,,2025-10-21 03:43:06,3.0,Ip Heng Building (Yèxīng Dàshà),Work
蝴蝶谷,2025-10-21 03:42:43,296,158,37,10,5,,,2025-10-21 03:43:06,3.0,Butterfly Valley (Húdié Gǔ),Residential
澳門新批發市場,2025-10-21 03:42:28,104,74,10,9,1,,,2025-10-21 03:43:06,3.0,Macau New Wholesale Market (Àomén Xīn Pīfā Shìchǎng),Residential
蓮花路,2025-10-21 03:42:43,292,474,40,10,7,,,2025-10-21 03:43:06,3.0,Lotus Road (Liánhuā Lù),Residential
"澳門文化中心 停車場現時關閉, 將於2025-10-21 18:00:00陸續重開",,128,34,0,0,2,,,2025-10-21 03:43:06,,"Macau Cultural Center Car Park Currently Closed, Will Reopen Gradually from 2025-10-21 18:00:00 (Àomén Wénhuà Zhōngxīn Tíngchēchǎng Xiànzài Guānbì, Jiāngyú 2025-10-21 18:00:00 Lùxù Zhòng Kāi)",
藝園,2025-10-21 03:42:43,222,340,23,13,4,,,2025-10-21 03:43:06,3.0,Arts Garden (Yì Yuán),Residential
樂群樓,2025-10-21 03:42:44,0,509,32,4,5,,,2025-10-21 03:43:06,3.0,Lok Kuan Building (Lèqún Lóu),Work
麗都,2025-10-21 03:42:44,15,9,0,5,1,,,2025-10-21 03:43:06,3.0,Lei Tu (Lì Dū),Residential
關閘綜合體育場館,2025-10-21 03:42:33,402,536,12,6,9,,,2025-10-21 03:43:06,3.0,Portas do Cerco Sports Complex (Guānzhá Zhōnghé Tǐyù Chǎngguǎn),Other
聯生圓形地,2025-10-21 03:42:20,0,68,0,10,4,,,2025-10-21 03:43:06,3.0,Lin Seng Roundabout (Liánshēng Yuánxíng Dì),Residential
蓮花路 (重型),2025-10-21 04:42:38,0,0,0,0,0,154.0,43.0,2025-10-21 04:43:08,4.0,Lotus Road (Heavy) (Liánhuā Lù (Zhòng Xíng)),Residential
塔石廣場地下上落客區(重型客車),2025-10-21 04:42:58,7,0,0,0,0,,,2025-10-21 04:43:08,4.0,Ta Shi Plaza Underground Drop-off Area (Heavy Vehicle) (Tǎshí Guǎngchǎng Dìxià Shàngluò Kè Qū (Zhòng Xíng Kè Chē)),Work
下環街市,2025-10-21 04:42:55,2,50,2,8,2,,,2025-10-21 04:43:08,4.0,Xia Huan Market (Xià Huán Jiē Shì),Residential
永寧街,2025-10-21 04:42:59,0,1,0,14,1,,,2025-10-21 04:43:08,4.0,Yong Ning Street (Yǒngníng Jiē),Work
交通事務局大樓,2025-10-21 04:42:59,49,144,5,2,2,,,2025-10-21 04:43:08,4.0,Transport Bureau Building (Jiāotōng Shìwùjú Dàlóu),Residential
氹仔中央公園,2025-10-21 04:42:59,307,1181,91,26,14,,,2025-10-21 04:43:08,4.0,Taipa Central Park (Dàngzǎi Zhōngyāng Gōngyuán),Work
日昇樓,2025-10-21 04:42:58,183,251,26,15,4,,,2025-10-21 04:43:08,4.0,Ri Sheng Building (Rìshēng Lóu),Residential
日暉大廈,2025-10-21 04:42:58,1,111,3,12,1,,,2025-10-21 04:43:08,4.0,Ri Hui Building (Rìhuī Dàshà),Residential
台暉樓,2025-10-21 04:42:57,0,28,2,9,2,,,2025-10-21 04:43:08,4.0,Tai Hui Building (Táihuī Lóu),Work
氹仔客運碼頭,2025-10-21 04:42:56,462,152,74,15,16,,,2025-10-21 04:43:08,4.0,Taipa Passenger Terminal (Dàngzǎi Kèyùn Mǎtóu),Residential
何賢公園,2025-10-21 04:42:54,292,450,20,9,4,,,2025-10-21 04:43:08,4.0,He Xian Park (Héxián Gōngyuán),Residential
宋玉生廣場,2025-10-21 04:42:58,497,0,28,0,7,,,2025-10-21 04:43:08,4.0,Song Yu Sheng Square (Sòng Yù Shēng Guǎngchǎng),Residential
長者公寓,2025-10-21 04:42:58,196,101,11,8,4,,,2025-10-21 04:43:08,4.0,Elderly Apartment (Zhǎngzhě Gōngyù),Work
居雅大廈,2025-10-21 04:42:57,0,86,0,9,3,,,2025-10-21 04:43:08,4.0,Ju Ya Building (Jūyǎ Dàshà),Work
快富樓A入口,2025-10-21 04:26:36,0,0,19,0,2,,,2025-10-21 04:43:08,4.0,Kuai Fu Building A Entrance (Kuàifù Lóu A Rùkǒu),Work
快富樓B入口,2025-10-21 04:42:56,0,0,0,0,0,,,2025-10-21 04:43:08,4.0,Kuai Fu Building B Entrance (Kuàifù Lóu B Rùkǒu),Work
李加祿街,2025-10-21 04:42:56,0,2,0,9,1,,,2025-10-21 04:43:08,4.0,Li Jia Lu Street (Lǐ Jiālù Jiē),Work
和諧廣場,2025-10-21 04:42:57,134,111,21,14,7,,,2025-10-21 04:43:08,4.0,Harmony Plaza (Héxié Guǎngchǎng),Residential
沙梨頭街市市政綜合大樓,2025-10-21 04:42:37,41,192,6,6,1,,,2025-10-21 04:43:08,4.0,Sha Li Tou Market Municipal Comprehensive Building (Shālítou Jiēshì Shìzhèng Zōnghé Dàlóu),Work
快盈大廈,2025-10-21 04:42:59,0,19,2,10,2,,,2025-10-21 04:43:08,4.0,Kuai Ying Building (Kuàiyíng Dàshà),Work
快達樓,2025-10-21 04:42:56,52,75,0,2,0,,,2025-10-21 04:43:08,4.0,Kuai Da Building (Kuàidá Lóu),Work
亞馬喇前地,2025-10-21 04:42:59,212,525,15,0,0,,,2025-10-21 04:43:08,4.0,Ya Ma La Front (Yàmǎlā Qiándì),Residential
河邊新街,2025-10-21 04:42:56,1,70,0,15,2,,,2025-10-21 04:43:08,4.0,He Bian Xin Street (Hébiān Xīn Jiē),Work
馬六甲街,2025-10-21 04:42:58,155,551,13,6,4,,,2025-10-21 04:43:08,4.0,Ma Liu Jia Street (Mǎliùjiǎ Jiē),Residential
